Customer ID,Recency,Frequency,Monetary,Recency_Score,Frequency_Score,Monetary_Score,RF_Score,Segment
14555.0,16,4,1991.49,4,4,4,44,Loyal Customers
14556.0,231,3,835.34,1,3,3,13,At Risk
14558.0,289,3,655.5,1,3,3,13,At Risk
14559.0,25,1,75.6,4,1,1,41,Promising
14560.0,14,22,3876.2599999999998,5,5,5,55,Champions
14562.0,25,8,1654.63,4,5,4,45,Loyal Customers
14563.0,144,2,679.44,2,2,3,22,Hibernating
14564.0,69,2,2605.62,3,2,5,32,About to Sleep
14565.0,108,1,760.1,2,1,3,21,Hibernating
14566.0,52,3,2660.0,3,3,5,33,Need Attention
14568.0,70,1,919.7,3,1,3,31,About to Sleep
14569.0,87,3,371.59,2,3,2,23,At Risk
14570.0,78,1,395.69,2,1,2,21,Hibernating
14571.0,60,1,161.65,3,1,1,31,About to Sleep
14572.0,52,4,2782.34,3,4,5,34,Loyal Customers
14573.0,7,5,968.0,5,4,3,54,Champions
14574.0,367,1,143.70000000000002,1,1,1,11,Hibernating
14575.0,123,1,460.71,2,1,2,21,Hibernating
14576.0,7,1,35.400000000000006,5,1,1,51,New Customers
14577.0,29,3,514.54,4,3,3,43,Potential Loyalists
14579.0,67,1,105.56,3,1,1,31,About to Sleep
14580.0,153,1,14.85,2,1,1,21,Hibernating
14581.0,179,1,295.2,1,1,2,11,Hibernating
14583.0,18,3,728.48,4,3,3,43,Potential Loyalists
14584.0,56,4,705.65,3,4,3,34,Loyal Customers
14585.0,17,4,986.22,4,4,3,44,Loyal Customers
14588.0,213,1,135.39,1,1,1,11,Hibernating
14589.0,6,1,39.75,5,1,1,51,New Customers
14590.0,59,20,3006.62,3,5,5,35,Loyal Customers
14593.0,32,9,3094.02,4,5,5,45,Loyal Customers
14594.0,8,1,255.0,5,1,2,51,New Customers
14595.0,88,2,423.85,2,2,2,22,Hibernating
14596.0,261,1,229.47,1,1,1,11,Hibernating
14597.0,14,4,1318.39,5,4,4,54,Champions
14598.0,204,1,162.07,1,1,1,11,Hibernating
14599.0,25,2,474.54,4,2,2,42,Potential Loyalists
14600.0,28,1,471.84,4,1,2,41,Promising
14602.0,291,1,205.36,1,1,1,11,Hibernating
14604.0,268,1,143.85999999999999,1,1,1,11,Hibernating
14605.0,9,4,937.16,5,4,3,54,Champions
14606.0,1,102,18704.41,5,5,5,55,Champions
14607.0,102,8,7568.13,2,5,5,25,Cant Loose
14608.0,14,7,1567.79,5,5,4,55,Champions
14609.0,25,6,884.64,4,4,3,44,Loyal Customers
14610.0,30,2,24.35,4,2,1,42,Potential Loyalists
14611.0,78,2,604.3299999999999,2,2,3,22,Hibernating
14612.0,50,1,877.7,3,1,3,31,About to Sleep
14613.0,315,1,76.32000000000001,1,1,1,11,Hibernating
14614.0,21,1,295.13,4,1,2,41,Promising
14615.0,29,5,951.76,4,4,3,44,Loyal Customers
14616.0,20,2,121.7,4,2,1,42,Potential Loyalists
14617.0,37,2,190.47,3,2,1,32,About to Sleep
14618.0,11,4,788.88,5,4,3,54,Champions
14619.0,176,1,896.8,1,1,3,11,Hibernating
14621.0,146,4,1212.21,2,4,4,24,At Risk
14623.0,15,5,1170.33,4,4,4,44,Loyal Customers
14624.0,50,4,588.22,3,4,3,34,Loyal Customers
14625.0,9,9,3598.25,5,5,5,55,Champions
14626.0,30,7,2619.65,4,5,5,45,Loyal Customers
14627.0,14,1,462.75,5,1,2,51,New Customers
14628.0,77,3,1326.04,2,3,4,23,At Risk
14630.0,119,1,338.65,2,1,2,21,Hibernating
14631.0,21,3,1018.71,4,3,4,43,Potential Loyalists
14634.0,72,4,2124.46,2,4,4,24,At Risk
14635.0,88,1,215.22,2,1,1,21,Hibernating
14637.0,312,1,106.67999999999999,1,1,1,11,Hibernating
14639.0,43,3,1994.47,3,3,4,33,Need Attention
14640.0,44,4,1541.98,3,4,4,34,Loyal Customers
14643.0,252,3,986.08,1,3,3,13,At Risk
14644.0,49,5,1416.96,3,4,4,34,Loyal Customers
14645.0,269,1,279.8,1,1,2,11,Hibernating
14646.0,9,78,248396.5,5,5,5,55,Champions
14647.0,158,1,276.75,2,1,2,21,Hibernating
14648.0,51,15,4546.86,3,5,5,35,Loyal Customers
14649.0,17,5,2358.02,4,4,5,44,Loyal Customers
14650.0,223,1,62.5,1,1,1,11,Hibernating
14651.0,29,7,1379.52,4,5,4,45,Loyal Customers
14653.0,148,5,1666.99,2,4,4,24,At Risk
14654.0,373,1,246.86,1,1,1,11,Hibernating
14655.0,23,3,1946.28,4,3,4,43,Potential Loyalists
14656.0,50,3,523.6,3,3,3,33,Need Attention
14657.0,64,2,612.65,3,2,3,32,About to Sleep
14662.0,62,3,645.16,3,3,3,33,Need Attention
14663.0,65,2,490.6,3,2,2,32,About to Sleep
14665.0,62,2,913.95,3,2,3,32,About to Sleep
14667.0,0,31,12685.94,5,5,5,55,Champions
14668.0,80,1,111.63,2,1,1,21,Hibernating
14669.0,268,4,1973.94,1,4,4,14,At Risk
14670.0,367,1,190.47,1,1,1,11,Hibernating
14671.0,184,2,1127.45,1,2,4,12,Hibernating
14672.0,150,2,347.59,2,2,2,22,Hibernating
14673.0,2,3,1674.41,5,3,4,53,Potential Loyalists
14674.0,144,1,173.66,2,1,1,21,Hibernating
14675.0,23,1,462.15,4,1,2,41,Promising
14676.0,29,6,5808.55,4,4,5,44,Loyal Customers
14677.0,227,1,184.91,1,1,1,11,Hibernating
14678.0,214,1,403.39,1,1,2,11,Hibernating
14679.0,16,3,1289.44,4,3,4,43,Potential Loyalists
14680.0,6,43,28658.66,5,5,5,55,Champions
14681.0,22,3,376.20000000000005,4,3,2,43,Potential Loyalists
14682.0,63,4,1462.81,3,4,4,34,Loyal Customers
14683.0,223,1,146.56,1,1,1,11,Hibernating
14684.0,25,1,232.27,4,1,1,41,Promising
14685.0,211,8,4619.79,1,5,5,15,Cant Loose
14686.0,49,5,885.83,3,4,3,34,Loyal Customers
14687.0,35,2,773.6800000000001,4,2,3,42,Potential Loyalists
14688.0,8,8,2082.7,5,5,4,55,Champions
14690.0,27,2,422.63,4,2,2,42,Potential Loyalists
14692.0,15,8,1153.54,4,5,4,45,Loyal Customers
14693.0,60,6,992.46,3,4,4,34,Loyal Customers
14694.0,252,1,244.31,1,1,1,11,Hibernating
14695.0,154,3,1620.07,2,3,4,23,At Risk
14696.0,8,2,688.95,5,3,3,53,Potential Loyalists
14699.0,70,3,593.47,3,3,3,33,Need Attention
14700.0,50,2,880.96,3,3,3,33,Need Attention
14701.0,77,6,2012.72,2,4,4,24,At Risk
14702.0,0,13,3462.08,5,5,5,55,Champions
14704.0,59,2,266.66,3,3,2,33,Need Attention
14706.0,253,1,390.69,1,1,2,11,Hibernating
14707.0,70,2,139.2,3,3,1,33,Need Attention
14708.0,3,3,1085.91,5,3,4,53,Potential Loyalists
14709.0,14,12,3965.29,5,5,5,55,Champions
14710.0,14,9,1316.46,5,5,4,55,Champions
14712.0,53,1,411.0,3,1,2,31,About to Sleep
14713.0,0,11,2752.51,5,5,5,55,Champions
14714.0,42,3,746.05,3,3,3,33,Need Attention
14715.0,77,4,973.0699999999999,2,4,3,24,At Risk
14716.0,79,1,235.77,2,1,1,21,Hibernating
14717.0,368,1,81.3,1,1,1,11,Hibernating
14718.0,45,1,226.42,3,1,1,31,About to Sleep
14721.0,14,1,115.77,5,1,1,51,New Customers
14722.0,112,2,325.45,2,3,2,23,At Risk
14723.0,6,7,934.76,5,5,3,55,Champions
14724.0,225,1,345.25,1,1,2,11,Hibernating
14725.0,29,3,597.16,4,3,3,43,Potential Loyalists
14726.0,289,1,124.75,1,1,1,11,Hibernating
14727.0,181,2,199.35,1,3,1,13,At Risk
14728.0,48,1,190.58,3,1,1,31,About to Sleep
14729.0,8,3,593.89,5,3,3,53,Potential Loyalists
14732.0,27,11,2814.58,4,5,5,45,Loyal Customers
14733.0,2,4,6599.06,5,4,5,54,Champions
14734.0,60,4,1056.42,3,4,4,34,Loyal Customers
14735.0,23,24,6174.47,4,5,5,45,Loyal Customers
14736.0,120,2,401.08,2,3,2,23,At Risk
14737.0,35,1,2389.62,4,1,5,41,Promising
14738.0,195,2,507.45,1,3,3,13,At Risk
14739.0,2,19,8385.22,5,5,5,55,Champions
14740.0,44,8,2712.85,3,5,5,35,Loyal Customers
14741.0,7,2,497.25,5,3,2,53,Potential Loyalists
14742.0,70,1,579.85,3,1,3,31,About to Sleep
14743.0,227,1,50.48,1,1,1,11,Hibernating
14744.0,1,8,2785.1,5,5,5,55,Champions
14745.0,136,7,1351.55,2,5,4,25,Cant Loose
14746.0,41,4,593.5,3,4,3,34,Loyal Customers
14748.0,3,7,1736.57,5,5,4,55,Champions
14749.0,114,1,310.15,2,1,2,21,Hibernating
14750.0,371,1,112.03,1,1,1,11,Hibernating
14751.0,319,2,126.45,1,3,1,13,At Risk
14753.0,95,1,306.36,2,1,2,21,Hibernating
14754.0,60,4,912.4300000000001,3,4,3,34,Loyal Customers
14755.0,16,14,4962.27,4,5,5,45,Loyal Customers
14756.0,17,2,1914.8,4,3,4,43,Potential Loyalists
14758.0,31,3,1380.91,4,3,4,43,Potential Loyalists
14761.0,79,1,192.02,2,1,1,21,Hibernating
14762.0,261,1,117.05,1,1,1,11,Hibernating
14766.0,1,6,4082.76,5,4,5,54,Champions
14767.0,109,1,382.81,2,1,2,21,Hibernating
14769.0,25,9,5097.13,4,5,5,45,Loyal Customers
14770.0,102,6,2761.2200000000003,2,4,5,24,At Risk
14771.0,256,2,594.62,1,3,3,13,At Risk
14773.0,227,1,140.55,1,1,1,11,Hibernating
14774.0,163,1,241.45,2,1,1,21,Hibernating
14775.0,7,1,406.56,5,1,2,51,New Customers
14776.0,22,4,1170.0,4,4,4,44,Loyal Customers
14777.0,38,1,307.56,3,1,2,31,About to Sleep
14783.0,294,1,307.3,1,1,2,11,Hibernating
14784.0,24,1,159.94,4,1,1,41,Promising
14786.0,185,1,90.96,1,1,1,11,Hibernating
14787.0,106,1,110.65,2,1,1,21,Hibernating
14788.0,231,1,476.88,1,1,2,11,Hibernating
14790.0,9,6,1781.56,5,4,4,54,Champions
14791.0,241,1,303.63,1,1,2,11,Hibernating
14793.0,170,1,396.91,2,1,2,21,Hibernating
14794.0,37,3,633.99,3,3,3,33,Need Attention
14796.0,1,11,2867.15,5,5,5,55,Champions
14797.0,142,1,300.31,2,1,2,21,Hibernating
14798.0,16,5,550.5699999999999,4,4,3,44,Loyal Customers
14799.0,372,1,180.45,1,1,1,11,Hibernating
14800.0,4,6,3434.58,5,4,5,54,Champions
14802.0,73,2,1502.98,2,3,4,23,At Risk
14805.0,39,3,549.99,3,3,3,33,Need Attention
14806.0,74,1,110.04,2,1,1,21,Hibernating
14807.0,25,2,519.29,4,3,3,43,Potential Loyalists
14809.0,256,2,686.76,1,3,3,13,At Risk
14810.0,4,3,449.14,5,3,2,53,Potential Loyalists
14811.0,22,1,170.5,4,1,1,41,Promising
14812.0,233,1,185.8,1,1,1,11,Hibernating
14813.0,4,4,935.44,5,4,3,54,Champions
14814.0,216,1,160.46,1,1,1,11,Hibernating
14817.0,30,5,2849.52,4,4,5,44,Loyal Customers
14818.0,93,3,512.61,2,3,3,23,At Risk
14819.0,129,2,198.09,2,3,1,23,At Risk
14820.0,15,5,767.47,4,4,3,44,Loyal Customers
14821.0,1,7,1237.65,5,5,4,55,Champions
14822.0,120,1,157.7,2,1,1,21,Hibernating
14824.0,14,6,2895.2,5,4,5,54,Champions
14825.0,3,13,2698.17,5,5,5,55,Champions
14826.0,216,2,385.2,1,3,2,13,At Risk
14828.0,23,10,7699.7,4,5,5,45,Loyal Customers
14829.0,7,4,995.29,5,4,4,54,Champions
14831.0,315,3,1676.57,1,3,4,13,At Risk
14832.0,265,1,322.69,1,1,2,11,Hibernating
14833.0,133,1,94.8,2,1,1,21,Hibernating
14834.0,42,1,485.86,3,1,2,31,About to Sleep
14835.0,163,2,297.0,2,3,2,23,At Risk
14837.0,77,5,1810.82,2,4,4,24,At Risk
14838.0,58,2,773.6700000000001,3,3,3,33,Need Attention
14839.0,53,3,915.28,3,3,3,33,Need Attention
14840.0,174,1,299.86,2,1,2,21,Hibernating
14841.0,9,8,3867.2400000000002,5,5,5,55,Champions
14843.0,71,1,211.79999999999998,2,1,1,21,Hibernating
14844.0,65,6,3512.62,3,5,5,35,Loyal Customers
14845.0,234,1,150.0,1,1,1,11,Hibernating
14846.0,62,1,437.4,3,1,2,31,About to Sleep
14847.0,42,2,1039.55,3,3,4,33,Need Attention
14848.0,39,1,310.56,3,1,2,31,About to Sleep
14849.0,8,21,7832.91,5,5,5,55,Champions
14850.0,52,6,1468.26,3,5,4,35,Loyal Customers
14851.0,265,1,318.06,1,1,2,11,Hibernating
14852.0,59,12,3310.49,3,5,5,35,Loyal Customers
14853.0,58,3,901.0699999999999,3,3,3,33,Need Attention
14854.0,25,4,1563.03,4,4,4,44,Loyal Customers
14855.0,109,5,5874.65,2,4,5,24,At Risk
14857.0,77,5,2478.731,2,4,5,24,At Risk
14858.0,140,1,180.75,2,1,1,21,Hibernating
14859.0,189,1,351.9,1,1,2,11,Hibernating
14861.0,15,9,1254.94,4,5,4,45,Loyal Customers
14865.0,7,3,77.52,5,3,1,53,Potential Loyalists
14866.0,1,8,6460.32,5,5,5,55,Champions
14867.0,30,13,2241.78,4,5,5,45,Loyal Customers
14868.0,15,4,1230.42,4,4,4,44,Loyal Customers
14869.0,23,4,2078.54,4,4,4,44,Loyal Customers
14870.0,48,5,1511.7,3,4,4,34,Loyal Customers
14871.0,128,5,736.59,2,4,3,24,At Risk
14872.0,118,3,816.6,2,3,3,23,At Risk
14873.0,268,1,334.45,1,1,2,11,Hibernating
14874.0,170,1,116.18,2,1,1,21,Hibernating
14875.0,76,1,1397.08,2,1,4,21,Hibernating
14876.0,156,2,256.7,2,3,2,23,At Risk
14877.0,53,2,437.0,3,3,2,33,Need Attention
14878.0,11,16,2619.7,5,5,5,55,Champions
14879.0,319,1,185.06,1,1,1,11,Hibernating
14882.0,25,12,3038.4500000000003,4,5,5,45,Loyal Customers
14884.0,304,1,120.6,1,1,1,11,Hibernating
14885.0,62,2,832.8,3,3,3,33,Need Attention
14890.0,253,2,691.6,1,3,3,13,At Risk
14891.0,51,2,552.35,3,3,3,33,Need Attention
14892.0,325,1,202.35000000000002,1,1,1,11,Hibernating
14893.0,252,1,571.76,1,1,3,11,Hibernating
14894.0,78,2,837.0600000000001,2,3,3,23,At Risk
14895.0,18,18,13980.83,4,5,5,45,Loyal Customers
14896.0,0,7,1623.65,5,5,4,55,Champions
14897.0,44,4,1774.16,3,4,4,34,Loyal Customers
14898.0,6,9,2204.29,5,5,5,55,Champions
14899.0,30,1,1384.88,4,1,4,41,Promising
14900.0,157,1,13.919999999999998,2,1,1,21,Hibernating
14901.0,1,5,868.36,5,4,3,54,Champions
14902.0,30,2,702.96,4,3,3,43,Potential Loyalists
14904.0,43,2,615.2,3,3,3,33,Need Attention
14905.0,9,6,1355.24,5,5,4,55,Champions
14906.0,80,1,68.44,2,1,1,21,Hibernating
14907.0,2,10,2664.69,5,5,5,55,Champions
14908.0,98,1,104.10000000000001,2,1,1,21,Hibernating
14909.0,72,3,1404.68,2,3,4,23,At Risk
14911.0,0,205,152147.57,5,5,5,55,Champions
14912.0,36,4,1021.4,3,4,4,34,Loyal Customers
14913.0,23,4,2845.7,4,4,5,44,Loyal Customers
14915.0,10,9,1503.77,5,5,4,55,Champions
14916.0,66,4,1773.97,3,4,4,34,Loyal Customers
14917.0,231,2,1123.75,1,3,4,13,At Risk
14918.0,39,7,4345.66,3,5,5,35,Loyal Customers
14919.0,174,1,359.35,2,1,2,21,Hibernating
14920.0,200,1,629.4,1,1,3,11,Hibernating
14922.0,28,2,843.74,4,3,3,43,Potential Loyalists
14924.0,245,2,620.96,1,3,3,13,At Risk
14926.0,16,2,359.4,4,3,2,43,Potential Loyalists
14927.0,31,1,308.2,4,1,2,41,Promising
14928.0,262,1,223.91000000000003,1,1,1,11,Hibernating
14929.0,56,1,612.8100000000001,3,1,3,31,About to Sleep
14930.0,105,3,2873.77,2,3,5,23,At Risk
14932.0,0,2,666.13,5,3,3,53,Potential Loyalists
14933.0,78,4,1770.0,2,4,4,24,At Risk
14934.0,13,3,1612.56,5,3,4,53,Potential Loyalists
14935.0,254,1,1065.1200000000001,1,1,4,11,Hibernating
14936.0,25,4,4273.79,4,4,5,44,Loyal Customers
14938.0,197,2,2322.43,1,3,5,13,At Risk
14940.0,52,2,531.49,3,3,3,33,Need Attention
14941.0,213,1,182.1,1,1,1,11,Hibernating
14942.0,36,4,746.56,3,4,3,34,Loyal Customers
14943.0,298,1,107.62,1,1,1,11,Hibernating
14944.0,24,7,3884.42,4,5,5,45,Loyal Customers
14945.0,48,1,179.4,3,1,1,31,About to Sleep
14947.0,23,4,758.97,4,4,3,44,Loyal Customers
14949.0,104,4,515.0,2,4,3,24,At Risk
14952.0,31,21,9529.86,4,5,5,45,Loyal Customers
14953.0,53,3,723.95,3,3,3,33,Need Attention
14954.0,338,1,167.27,1,1,1,11,Hibernating
14955.0,367,1,163.77,1,1,1,11,Hibernating
14956.0,56,1,1325.0,3,1,4,31,About to Sleep
14957.0,279,1,274.8,1,1,2,11,Hibernating
14958.0,230,3,458.26,1,3,2,13,At Risk
14961.0,14,13,9365.47,5,5,5,55,Champions
14962.0,174,3,240.21000000000004,2,3,1,23,At Risk
14963.0,14,7,1676.68,5,5,4,55,Champions
14966.0,22,5,924.52,4,4,3,44,Loyal Customers
14967.0,76,5,1518.81,2,4,4,24,At Risk
14968.0,93,1,357.4,2,1,2,21,Hibernating
14969.0,338,1,906.2299999999999,1,1,3,11,Hibernating
14970.0,44,8,3327.29,3,5,5,35,Loyal Customers
14972.0,16,1,30.300000000000004,4,1,1,41,Promising
14975.0,56,1,192.45,3,1,1,31,About to Sleep
14977.0,360,1,31.929999999999996,1,1,1,11,Hibernating
14978.0,65,5,1210.72,3,4,4,34,Loyal Customers
14979.0,370,1,439.46000000000004,1,1,2,11,Hibernating
14980.0,372,1,150.68,1,1,1,11,Hibernating
14981.0,58,1,270.8,3,1,2,31,About to Sleep
14982.0,207,1,237.78,1,1,1,11,Hibernating
14983.0,324,1,183.20000000000002,1,1,1,11,Hibernating
14984.0,23,4,1058.1399999999999,4,4,4,44,Loyal Customers
14986.0,11,2,566.9,5,3,3,53,Potential Loyalists
14987.0,0,7,1387.4499999999998,5,5,4,55,Champions
14988.0,15,6,1732.06,4,5,4,45,Loyal Customers
14989.0,296,1,342.4,1,1,2,11,Hibernating
14990.0,247,2,305.42,1,3,2,13,At Risk
14991.0,65,1,314.67,3,1,2,31,About to Sleep
14992.0,77,1,210.5,2,1,1,21,Hibernating
14993.0,198,1,36.13,1,1,1,11,Hibernating
14994.0,17,5,960.63,4,4,3,44,Loyal Customers
14996.0,116,2,442.28999999999996,2,3,2,23,At Risk
14997.0,290,1,230.4,1,1,1,11,Hibernating
14998.0,63,2,340.86,3,3,2,33,Need Attention
14999.0,227,1,129.48000000000002,1,1,1,11,Hibernating
15001.0,29,2,230.85999999999999,4,3,1,43,Potential Loyalists
15002.0,2,6,3175.52,5,5,5,55,Champions
15003.0,108,6,1060.7,2,5,4,25,Cant Loose
15005.0,1,29,7789.63,5,5,5,55,Champions
15006.0,88,1,323.05,2,1,2,21,Hibernating
15008.0,115,2,360.0,2,3,2,23,At Risk
15011.0,30,2,416.6,4,3,2,43,Potential Loyalists
15012.0,8,2,437.58,5,3,2,53,Potential Loyalists
15013.0,122,10,1641.3,2,5,4,25,Cant Loose
15015.0,136,13,2365.02,2,5,5,25,Cant Loose
15016.0,28,4,460.26,4,4,2,44,Loyal Customers
15018.0,2,1,111.25,5,1,1,51,New Customers
15020.0,14,1,203.42,5,1,1,51,New Customers
15021.0,1,4,869.01,5,4,3,54,Champions
15022.0,312,1,281.05,1,1,2,11,Hibernating
15023.0,4,10,5367.92,5,5,5,55,Champions
15024.0,2,8,2414.18,5,5,5,55,Champions
15025.0,203,1,636.08,1,1,3,11,Hibernating
15026.0,10,2,592.61,5,3,3,53,Potential Loyalists
15027.0,30,6,2129.45,4,5,4,45,Loyal Customers
15028.0,3,3,530.58,5,3,3,53,Potential Loyalists
15029.0,254,1,365.1,1,1,2,11,Hibernating
15030.0,15,6,1461.63,4,5,4,45,Loyal Customers
15031.0,29,10,2488.44,4,5,5,45,Loyal Customers
15032.0,1,7,8821.55,5,5,5,55,Champions
15034.0,21,6,4004.79,4,5,5,45,Loyal Customers
15037.0,11,2,402.51,5,3,2,53,Potential Loyalists
15038.0,4,4,604.37,5,4,3,54,Champions
15039.0,3,47,20116.99,5,5,5,55,Champions
15040.0,176,1,7.49,1,1,1,11,Hibernating
15041.0,79,1,113.67,2,1,1,21,Hibernating
15042.0,230,1,179.52,1,1,1,11,Hibernating
15043.0,98,5,2336.8,2,4,5,24,At Risk
15044.0,14,18,8504.1,5,5,5,55,Champions
15046.0,60,10,2598.62,3,5,5,35,Loyal Customers
15048.0,3,1,98.7,5,1,1,51,New Customers
15050.0,56,2,2411.7,3,3,5,33,Need Attention
15051.0,14,6,2543.55,5,5,5,55,Champions
15055.0,109,3,560.07,2,3,3,23,At Risk
15056.0,155,1,133.45,2,1,1,21,Hibernating
15057.0,78,3,1766.46,2,3,4,23,At Risk
15058.0,11,5,1285.04,5,4,4,54,Champions
15059.0,11,10,2185.85,5,5,5,55,Champions
15061.0,2,86,83284.38,5,5,5,55,Champions
15062.0,58,4,1597.76,3,4,4,34,Loyal Customers
15064.0,45,4,1254.41,3,4,4,34,Loyal Customers
15065.0,45,1,168.73,3,1,1,31,About to Sleep
15067.0,48,2,2133.12,3,3,4,33,Need Attention
15068.0,53,2,623.49,3,3,3,33,Need Attention
15070.0,7,3,737.05,5,3,3,53,Potential Loyalists
15071.0,21,2,473.49,4,3,2,43,Potential Loyalists
15072.0,114,1,187.51999999999998,2,1,1,21,Hibernating
15073.0,35,5,1744.61,4,4,4,44,Loyal Customers
15074.0,64,2,817.46,3,3,3,33,Need Attention
15076.0,127,2,566.89,2,3,3,23,At Risk
15077.0,129,2,2428.08,2,3,5,23,At Risk
15078.0,3,23,8018.77,5,5,5,55,Champions
15079.0,0,8,2871.7400000000002,5,5,5,55,Champions
15080.0,62,2,546.25,3,3,3,33,Need Attention
15081.0,2,8,1460.92,5,5,4,55,Champions
15082.0,303,1,93.35000000000001,1,1,1,11,Hibernating
15084.0,14,2,965.1999999999999,5,3,3,53,Potential Loyalists
15085.0,364,1,347.54,1,1,2,11,Hibernating
15086.0,199,2,218.53,1,3,1,13,At Risk
15091.0,309,2,565.9,1,3,3,13,At Risk
15092.0,97,1,318.65,2,1,2,21,Hibernating
15093.0,7,18,9729.09,5,5,5,55,Champions
15094.0,98,2,83.0,2,3,1,23,At Risk
15095.0,55,6,1771.04,3,5,4,35,Loyal Customers
15097.0,218,2,660.27,1,3,3,13,At Risk
15100.0,1,6,2018.6999999999998,5,5,4,55,Champions
15101.0,150,4,1160.41,2,4,4,24,At Risk
15102.0,165,2,554.67,2,3,3,23,At Risk
15105.0,65,2,795.98,3,3,3,33,Need Attention
15107.0,7,4,620.85,5,4,3,54,Champions
15109.0,214,2,498.15000000000003,1,3,2,13,At Risk
15110.0,38,2,509.75,3,3,3,33,Need Attention
15111.0,7,3,1163.39,5,3,4,53,Potential Loyalists
15112.0,246,1,209.4,1,1,1,11,Hibernating
15114.0,18,2,639.56,4,3,3,43,Potential Loyalists
15115.0,367,1,191.74,1,1,1,11,Hibernating
15117.0,83,3,934.19,2,3,3,23,At Risk
15122.0,57,8,2863.69,3,5,5,35,Loyal Customers
15123.0,56,3,2456.86,3,3,5,33,Need Attention
15124.0,111,2,266.63,2,3,2,23,At Risk
15125.0,114,9,5496.39,2,5,5,25,Cant Loose
15126.0,171,2,449.49,2,3,2,23,At Risk
15127.0,154,1,304.97,2,1,2,21,Hibernating
15128.0,65,1,312.68,3,1,2,31,About to Sleep
15129.0,20,12,3412.78,4,5,5,45,Loyal Customers
15131.0,29,1,80.28,4,1,1,41,Promising
15133.0,17,2,824.48,4,3,3,43,Potential Loyalists
15134.0,16,2,208.3,4,3,1,43,Potential Loyalists
15135.0,191,1,166.63,1,1,1,11,Hibernating
15137.0,155,2,823.4,2,3,3,23,At Risk
15138.0,28,1,502.52,4,1,2,41,Promising
15140.0,77,1,889.44,2,1,3,21,Hibernating
15141.0,92,7,1388.47,2,5,4,25,Cant Loose
15142.0,45,5,2121.18,3,4,4,34,Loyal Customers
15143.0,67,1,304.18,3,1,2,31,About to Sleep
15144.0,14,12,5579.87,5,5,5,55,Champions
15149.0,211,4,1033.81,1,4,4,14,At Risk
15150.0,91,3,3686.61,2,3,5,23,At Risk
15151.0,58,2,2085.61,3,3,4,33,Need Attention
15152.0,336,1,518.14,1,1,3,11,Hibernating
15154.0,113,2,1091.99,2,3,4,23,At Risk
15155.0,18,1,383.96999999999997,4,1,2,41,Promising
15157.0,204,2,718.04,1,3,3,13,At Risk
15158.0,36,1,204.62,3,1,1,31,About to Sleep
15159.0,30,4,3475.7200000000003,4,4,5,44,Loyal Customers
15160.0,9,3,431.11,5,3,2,53,Potential Loyalists
15161.0,23,1,119.92,4,1,1,41,Promising
15162.0,366,1,312.9,1,1,2,11,Hibernating
15164.0,24,6,1225.8700000000001,4,5,4,45,Loyal Customers
15165.0,8,1,487.75,5,1,2,51,New Customers
15166.0,102,1,167.16,2,1,1,21,Hibernating
15167.0,42,4,1496.67,3,4,4,34,Loyal Customers
15169.0,17,2,569.22,4,3,3,43,Potential Loyalists
15170.0,41,1,81.15,3,1,1,31,About to Sleep
15173.0,15,7,1494.6,4,5,4,45,Loyal Customers
15174.0,45,1,345.71,3,1,2,31,About to Sleep
15176.0,302,1,988.04,1,1,3,11,Hibernating
15177.0,60,1,948.93,3,1,3,31,About to Sleep
15179.0,27,8,5284.97,4,5,5,45,Loyal Customers
15180.0,2,3,816.9300000000001,5,3,3,53,Potential Loyalists
15181.0,55,2,510.72,3,3,3,33,Need Attention
15182.0,20,9,2376.102,4,5,5,45,Loyal Customers
15183.0,182,3,639.93,1,3,3,13,At Risk
15184.0,22,2,283.19,4,3,2,43,Potential Loyalists
15186.0,109,3,991.7900000000001,2,3,3,23,At Risk
15188.0,360,1,310.43,1,1,2,11,Hibernating
15189.0,16,5,1298.99,4,4,4,44,Loyal Customers
15190.0,69,1,834.4399999999999,3,1,3,31,About to Sleep
15191.0,98,3,588.05,2,3,3,23,At Risk
15192.0,0,3,937.0699999999999,5,3,3,53,Potential Loyalists
15194.0,3,14,4811.16,5,5,5,55,Champions
15196.0,67,2,316.25,3,3,2,33,Need Attention
15197.0,29,3,797.9,4,3,3,43,Potential Loyalists
15198.0,43,3,377.71,3,3,2,33,Need Attention
15199.0,9,6,1853.7,5,5,4,55,Champions
15200.0,129,1,549.05,2,1,3,21,Hibernating
15201.0,74,2,606.4100000000001,2,3,3,23,At Risk
15202.0,55,3,6001.49,3,3,5,33,Need Attention
15203.0,25,9,2572.38,4,5,5,45,Loyal Customers
15207.0,51,3,683.92,3,3,3,33,Need Attention
15208.0,58,1,100.39999999999999,3,1,1,31,About to Sleep
15209.0,365,1,178.98000000000002,1,1,1,11,Hibernating
15210.0,13,2,845.01,5,3,3,53,Potential Loyalists
15211.0,0,1,383.07,5,1,2,51,New Customers
15212.0,11,1,106.47999999999999,5,1,1,51,New Customers
15215.0,28,4,1687.49,4,4,4,44,Loyal Customers
15216.0,253,1,389.49,1,1,2,11,Hibernating
15217.0,198,1,426.24,1,1,2,11,Hibernating
15218.0,24,11,5759.68,4,5,5,45,Loyal Customers
15219.0,283,1,379.7,1,1,2,11,Hibernating
